Name	SMILES
Metergoline	CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21
Metformin	CN(C)C(=N)NC(=N)N
Methacholine	CC(=O)OC(C)C[N+](C)(C)C
Methadone	CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1
Methantheline	CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc2ccccc21
Methazolamide	CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C
Methdilazine	CN1CCC(CN2c3ccccc3Sc3ccccc32)C1
Methenamine	C1N2CN3CN1CN(C2)C3
Methimazole	Cn1cc[nH]c1=S
Methionine	CSCC[C@H](N)C(=O)O
Methocarbamol	COc1ccccc1OCC(O)COC(N)=O
Methohexital	C=CCC1(C(C)C#CCC)C(=O)NC(=O)N(C)C1=O
Methotrexate	CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1
Methotrimeprazine	COc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2
Methoxamine	COc1ccc(OC)c(C(O)C(C)N)c1
Methoxsalen	COc1c2occc2cc2ccc(=O)oc12
Methoxyflurane	COC(F)(F)C(Cl)Cl
Methoxyphenamine	CNC(C)Cc1ccccc1OC
Methscopolamine	C[N+]1(C)[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12
Methscopolamine bromide	C[N+]1(C)[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12.[Br-]
Methsuximide	CN1C(=O)CC(C)(c2ccccc2)C1=O
Methyl aminolevulinate	COC(=O)CCC(=O)CN
Methyl nicotinate	COC(=O)c1cccnc1
Methyl salicylate	COC(=O)c1ccccc1O
Methylchloroisothiazolinone	Cn1sc(Cl)cc1=O
Methyldopa	C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O
Methylene blue	CN(C)c1ccc2nc3ccc(N(C)C)cc3[s+]c2c1.[Cl-]
Methylergometrine	CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1
Methylnaltrexone	C[N@+]1(CC2CC2)CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5
Methylparaben	COC(=O)c1ccc(O)cc1
Methylphenidate	COC(=O)C(c1ccccc1)C1CCCCN1
Methylphenobarbital	CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O
Methylprednisolone	C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12
Methylprednisolone aceponate	CCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
Methylprednisolone hemisuccinate	C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)COC(=O)CCC(=O)O)[C@@]2(C)C=CC(=O)C=C12
Methylprednisone	C[C@H]1C[C@@H]2[C@H](C(=O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12
Methyltestosterone	C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O
Methyprylon	CCC1(CC)C(=O)NCC(C)C1=O
Methysergide	CCC(CO)NC(=O)[C@@H]1C=C2c3cccc4c3c(cn4C)C[C@H]2N(C)C1
Meticillin	COc1cccc(OC)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O
Meticrane	Cc1cc2c(cc1S(N)(=O)=O)S(=O)(=O)CCC2
Metipranolol	CC(=O)Oc1c(C)cc(OCC(O)CNC(C)C)c(C)c1C
Metixene	CN1CCCC(CC2c3ccccc3Sc3ccccc32)C1
Metoclopramide	CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC
Metocurine	COc1ccc2cc1Oc1cc3c(cc1OC)CC[N+](C)(C)[C@H]3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1[C@@H](C2)[N+](C)(C)CC3
Metocurine iodide	COc1ccc2cc1Oc1cc3c(cc1OC)CC[N+](C)(C)[C@H]3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1[C@@H](C2)[N+](C)(C)CC3.[I-].[I-]
Metolazone	Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C
Metoprolol	COCCc1ccc(OCC(O)CNC(C)C)cc1
Metrizoic acid	CC(=O)Nc1c(I)c(C(=O)O)c(I)c(N(C)C(C)=O)c1I
Metronidazole	Cc1ncc([N+](=O)[O-])n1CCO
Metyrapone	CC(C)(C(=O)c1cccnc1)c1cccnc1
Metyrosine	C[C@](N)(Cc1ccc(O)cc1)C(=O)O
Mexiletine	Cc1cccc(C)c1OCC(C)N
Mezlocillin	CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCN(S(C)(=O)=O)C3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O
Mianserin	CN1CCN2c3ccccc3Cc3ccccc3C2C1
Micafungin	CCCCCOc1ccc(-c2cc(-c3ccc(C(=O)N[C@H]4C[C@@H](O)[C@@H](O)NC(=O)[C@@H]5[C@@H](O)[C@@H](C)CN5C(=O)[C@H]([C@H](O)CC(N)=O)NC(=O)[C@H]([C@H](O)[C@@H](O)c5ccc(O)c(OS(=O)(=O)O)c5)NC(=O)[C@@H]5C[C@@H](O)CN5C(=O)[C@H]([C@@H](C)O)NC4=O)cc3)no2)cc1
Miconazole	Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1
Micronomicin	CNC[C@@H]1CC[C@@H](N)[C@@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3OC[C@](C)(O)[C@H](NC)[C@H]3O)[C@H](N)C[C@@H]2N)O1
Midazolam	Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2
Midodrine	COc1ccc(OC)c(C(O)CNC(=O)CN)c1
Midostaurin	CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4
Mifamurtide	CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCCNC(=O)[C@H](C)NC(=O)CC[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H](C)O[C@@H]([C@H](O)[C@H](O)CO)[C@H](C=O)NC(C)=O)C(N)=O)OC(=O)CCCCCCCCCCCCCCC.O.[Na+]
Mifepristone	CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C
Migalastat	OC[C@H]1NC[C@H](O)[C@@H](O)[C@H]1O
Miglitol	OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO
Miglustat	CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO
Milnacipran	CCN(CC)C(=O)C1(c2ccccc2)CC1CN
Milrinone	Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1
Miltefosine	CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C
Minocycline	CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O
Minoxidil	Nc1cc(N2CCCCC2)nc(N)[n+]1[O-]
Mirabegron	Nc1nc(CC(=O)Nc2ccc(CCNC[C@H](O)c3ccccc3)cc2)cs1
Mirtazapine	CN1CCN2c3ncccc3Cc3ccccc3C2C1
Misoprostol	CCCCC(C)(O)C/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)OC
Mitapivat	O=C(c1ccc(NS(=O)(=O)c2cccc3cccnc23)cc1)N1CCN(CC2CC2)CC1
Mitomycin	CO[C@@]12[C@H](COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1C[C@@H]1N[C@@H]12
Mitotane	Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1
Mitoxantrone	O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21
Mivacurium	COc1cc2c(cc1OC)[C@@H](Cc1cc(OC)c(OC)c(OC)c1)[N+](C)(CCCOC(=O)CC/C=C/CCC(=O)OCCC[N+]1(C)CCc3cc(OC)c(OC)cc3[C@H]1Cc1cc(OC)c(OC)c(OC)c1)CC2
Mizolastine	CN(c1nccc(=O)[nH]1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1
Mobocertinib	C=CC(=O)Nc1cc(Nc2ncc(C(=O)OC(C)C)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C
Moclobemide	O=C(NCCN1CCOCC1)c1ccc(Cl)cc1
Modafinil	NC(=O)CS(=O)C(c1ccccc1)c1ccccc1
Moexipril	CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2cc(OC)c(OC)cc2C[C@H]1C(=O)O
Molindone	CCc1c(C)[nH]c2c1C(=O)C(CN1CCOCC1)CC2
Molsidomine	CCOC(=O)[N-]c1c[n+](N2CCOCC2)no1
Molybdenum	[Mo]
Mometasone furoate	C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)CCl
Monobenzone	Oc1ccc(OCc2ccccc2)cc1
Monomethyl fumarate	COC(=O)/C=C/C(=O)O
Monopotassium phosphate	O=P([O-])(O)O.[K+]
Montelukast	CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1
Moricizine	CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2
Morphine	CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5
Morpholinylmercaptobenzothiazole	c1ccc2sc(SN3CCOCC3)nc2c1
Moxidectin	CO/N=C1\C[C@]2(C[C@@H]3C[C@@H](C/C=C(\C)C[C@@H](C)/C=C/C=C4\CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)O[C@H](/C(C)=C/C(C)C)[C@H]1C
Moxifloxacin	COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12
Moxisylyte	CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C
Moxonidine	COc1nc(C)nc(Cl)c1NC1=NCCN1
Mupirocin	C/C(=C\C(=O)OCCCCCCCCC(=O)O)C[C@@H]1OC[C@H](C[C@@H]2O[C@H]2[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O
Muzolimine	CC(c1ccc(Cl)c(Cl)c1)N1N=C(N)CC1=O
Mycophenolate mofetil	COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)C(=O)OC2
Mycophenolic acid	COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2
Nabilone	CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(=O)C[C@@H]21
Nabumetone	COc1ccc2cc(CCC(C)=O)ccc2c1
N-Acetylglucosamine	CC(=O)N[C@@H](C=O)[C@@H](O)[C@H](O)[C@H](O)CO
N-acetyltyrosine	CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O
NADH	NC(=O)C1=CN([C@@H]2O[C@H](CO[P@@](=O)(O)O[P@@](=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1
Nadolol	CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2
Nafarelin	CC(C)C[C@H](NC(=O)[C@@H](Cc1ccc2ccccc2c1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O
Nafcillin	CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O
Naftazone	NC(=O)N/N=C1\C=Cc2ccccc2C1=O
Naftifine	CN(CC=Cc1ccccc1)Cc1cccc2ccccc12
Nalbuphine	Oc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314
Naldemedine	CC(C)(NC(=O)C1=C(O)[C@@H]2Oc3c(O)ccc4c3[C@@]23CCN(CC2CC2)[C@H](C4)[C@]3(O)C1)c1nc(-c2ccccc2)no1
Nalidixic acid	CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21
Nalmefene	C=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5
Naloxegol	C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](OCCOCCOCCOCCOCCOCCOCCOC)CC[C@@]3(O)[C@H]1C5
Naloxone	C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5
Naltrexone	O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5
Nandrolone decanoate	CCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C
Nandrolone phenpropionate	C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1CC[C@@H]2OC(=O)CCc1ccccc1
Naphazoline	c1ccc2c(CC3=NCCN3)cccc2c1
Naproxen	COc1ccc2cc([C@H](C)C(=O)O)ccc2c1
Naratriptan	CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1
Natamycin	C[C@@H]1C/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@H]3O[C@@H]3/C=C/C(=O)O1)C[C@H](O)[C@H]2C(=O)O
Nateglinide	CC(C)[C@H]1CC[C@H](C(=O)N[C@H](Cc2ccccc2)C(=O)O)CC1
N-Cyclohexyl-N'-phenyl-1,4-phenylenediamine	c1ccc(Nc2ccc(NC3CCCCC3)cc2)cc1
Nebivolol	OC(CNCC(O)C1CCc2cc(F)ccc2O1)C1CCc2cc(F)ccc2O1
Nedaplatin	N->[Pt]1(<-N)OCC(=O)O1
Nedocromil	CCCc1c2oc(C(=O)O)cc(=O)c2cc2c(=O)cc(C(=O)O)n(CC)c12
Nefazodone	CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1
Nefopam	CN1CCOC(c2ccccc2)c2ccccc2C1
Nelarabine	COc1nc(N)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O
Nelfinavir	Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C
Neon	[Ne]
Neostigmine	CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1
Nepafenac	NC(=O)Cc1cccc(C(=O)c2ccccc2)c1N
Neratinib	CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C
Netarsudil	Cc1ccc(C(=O)OCc2ccc([C@@H](CN)C(=O)Nc3ccc4cnccc4c3)cc2)c(C)c1
Netilmicin	CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1OC[C@](C)(O)[C@H](NC)[C@H]1O
Netupitant	Cc1ccccc1-c1cc(N2CCN(C)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
Nevirapine	Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1
Niacin	O=C(O)c1cccnc1
Niacinamide ascorbate	NC(=O)c1cccnc1.O=C1O[C@H](C(O)CO)C(O)=C1O
Nialamide	O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1
Nicardipine	COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1
Nicergoline	CO[C@]12C[C@@H](COC(=O)c3cncc(Br)c3)CN(C)[C@@H]1Cc1cn(C)c3cccc2c13
Nickel sulfate	O=S(=O)([O-])[O-].[Ni+2]
Nicoboxil	CCCCOCCOC(=O)c1cccnc1
Nicorandil	O=C(NCCO[N+](=O)[O-])c1cccnc1
Nicotinamide	NC(=O)c1cccnc1
Nicotine	CN1CCC[C@H]1c1cccnc1
Nifedipine	COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-]
Nifurtimox	CC1CS(=O)(=O)CCN1/N=C/c1ccc([N+](=O)[O-])o1
Nilotinib	Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1
Nilutamide	CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O
Nilvadipine	COC(=O)C1=C(C#N)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1
Nimesulide	CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1
Nimodipine	COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1
Nintedanib	COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1
Niraparib	NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12
Nirmatrelvir	CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O)C2(C)C
Nisoldipine	COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-]
Nitazoxanide	CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1
Nitisinone	O=C1CCCC(=O)C1C(=O)c1ccc(C(F)(F)F)cc1[N+](=O)[O-]
Nitrazepam	O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1
Nitrendipine	CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1
Nitric Oxide	[N]=O
Nitrite	O=N[O-]
Nitrofural	NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1
Nitrofurantoin	O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1
Nitrogen	N#N
Nitroglycerin	O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-]
Nitroprusside	N#C[Fe-2](C#N)(C#N)(C#N)(C#N)N=O
Nitrous acid	O=NO
Nitrous oxide	[N-]=[N+]=O
Nizatidine	CNC(=C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1
Nomegestrol	CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C
Nomegestrol acetate	CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C
Nomifensine	CN1Cc2c(N)cccc2C(c2ccccc2)C1
Nonoxynol-9	CCCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1
Norelgestromin	C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=NO)CC[C@@H]4[C@H]3CC[C@@]21CC
Norepinephrine	NC[C@H](O)c1ccc(O)c(O)c1
Norethisterone	C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C
Norethynodrel	C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C
Norfloxacin	CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21
Norflurane	FCC(F)(F)F
Norgestimate	C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC
Norgestrel	C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21CC
Normethadone	CCC(=O)C(CCN(C)C)(c1ccccc1)c1ccccc1
Nortriptyline	CNCCC=C1c2ccccc2CCc2ccccc21
Noscapine	COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C
Novobiocin	CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C
Noxytiolin	CNC(=S)NCO
Nylidrin	CC(CCc1ccccc1)NC(C)C(O)c1ccc(O)cc1
Nystatin	C[C@@H]1[C@H](O)[C@@H](C)/C=C/C=C/CC/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)C[C@@H](O)CC(=O)O[C@H]1C)C[C@H](O)[C@H]2C(=O)O
Obeticholic acid	CC[C@H]1[C@@H](O)[C@@H]2[C@H](CC[C@]3(C)[C@@H]([C@H](C)CCC(=O)O)CC[C@@H]23)[C@@]2(C)CC[C@@H](O)C[C@@H]12
Octasulfur	S1SSSSSSS1
Octinoxate	CCCCC(CC)COC(=O)/C=C/c1ccc(OC)cc1
Octisalate	CCCCC(CC)COC(=O)c1ccccc1O
Octocrylene	CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1
Odevixibat	CCCCC1(CCCC)CN(c2ccccc2)c2cc(SC)c(OCC(=O)N[C@@H](C(=O)N[C@@H](CC)C(=O)O)c3ccc(O)cc3)cc2S(=O)(=O)N1
Ofloxacin	CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23
Oftasceine	O=C(O)CN(CC(=O)O)Cc1cc2c(cc1O)Oc1cc(O)c(CN(CC(=O)O)CC(=O)O)cc1C21OC(=O)c2ccccc21
Olanzapine	Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1
Olaparib	O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1
Oleic Acid	CCCCCCCC/C=C/CCCCCCCC(=O)O
Oliceridine	COc1ccsc1CNCC[C@@]1(c2ccccn2)CCOC2(CCCC2)C1
Olmesartan	CCCc1nc(C(C)(C)O)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1
Olodaterol	COc1ccc(CC(C)(C)NC[C@H](O)c2cc(O)cc3c2OCC(=O)N3)cc1
Olopatadine	CN(C)CC/C=C1/c2ccccc2COc2ccc(CC(=O)O)cc21
Olsalazine	O=C(O)c1cc(/N=N/c2ccc(O)c(C(=O)O)c2)ccc1O
Olutasidenib	C[C@H](Nc1ccc(C#N)n(C)c1=O)c1cc2cc(Cl)ccc2[nH]c1=O
Omacetaxine mepesuccinate	COC(=O)C[C@](O)(CCCC(C)(C)O)C(=O)O[C@@H]1C(OC)=C[C@]23CCCN2CCc2cc4c(cc2[C@H]13)OCO4
Omadacycline	CN(C)c1cc(CNCC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O
Ombitasvir	COC(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)Nc1ccc([C@@H]2CC[C@@H](c3ccc(NC(=O)[C@@H]4CCCN4C(=O)[C@@H](NC(=O)OC)C(C)C)cc3)N2c2ccc(C(C)(C)C)cc2)cc1)C(C)C
Omeprazole	COc1ccc2nc(S(=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1
Omidenepag isopropyl	CC(C)OC(=O)CNc1cccc(CN(Cc2ccc(-n3cccn3)cc2)S(=O)(=O)c2cccnc2)n1
Ondansetron	Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O
Opicapone	Cc1c(Cl)c(C)[n+]([O-])c(Cl)c1-c1noc(-c2cc(O)c(O)c([N+](=O)[O-])c2)n1
Orciprenaline	CC(C)NCC(O)c1cc(O)cc(O)c1
Oritavancin	CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O[C@H]3C[C@](C)(N)[C@@H](O)[C@H](C)O3)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(NCc3ccc(-c4ccc(Cl)cc4)cc3)[C@@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O
Orlistat	CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@H](CC(C)C)NC=O
Ornithine	NCCC[C@H](N)C(=O)O
Orphenadrine	Cc1ccccc1C(OCCN(C)C)c1ccccc1
Oseltamivir	CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1
Osilodrostat	N#Cc1ccc([C@H]2CCc3cncn32)c(F)c1
Osimertinib	C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C
Ospemifene	OCCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1
Oteracil	O=C(O)c1nc(=O)[nH]c(=O)[nH]1
Oteseconazole	O[C@@](Cn1cnnn1)(c1ccc(F)cc1F)C(F)(F)c1ccc(-c2ccc(OCC(F)(F)F)cc2)cn1
Ouabain	C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O
Oxacillin	Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O
Oxaliplatin	O=C1O[Pt]2(<-N[C@@H]3CCCC[C@H]3N->2)OC1=O
Oxamniquine	CC(C)NCC1CCc2cc(CO)c([N+](=O)[O-])cc2N1
Oxandrolone	C[C@]12COC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O
Oxaprozin	O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1
