drug_id,drug_seq
50242121,CCCn1c(=O)[nH]c2nc([nH]c2c1=O)-c1cnn(CC#Cc2cccc(c2)C(O)=O)c1
50242122,CCCn1c2nc([nH]c2c(=O)n(CCC)c1=O)-c1cnn(CC#CC)c1
50242123,CCCn1c2nc([nH]c2c(=O)n(CCC)c1=O)-c1cnn(CC#CCN2CCOCC2)c1
50242124,CCCn1c2nc([nH]c2c(=O)n(CCC)c1=O)-c1cnn(CC#CC2(O)CCCCC2)c1
50242125,CCCn1c2nc([nH]c2c(=O)n(CCC)c1=O)-c1cnn(CC#Cc2cccc(C)c2)c1
50242126,CCCn1c2nc([nH]c2c(=O)n(CCC)c1=O)-c1cnn(CC#Cc2ccccc2C(F)(F)F)c1
50242127,CCCn1c2nc([nH]c2c(=O)n(CCC)c1=O)-c1cc(OCC#Cc2cccc(c2)C(F)(F)F)no1
50242130,CCCn1c2nc([nH]c2c(=O)n(CCC)c1=O)-c1ccc(OCC#Cc2ccc(OC(F)(F)F)cc2)cc1
50242131,CCCn1c(=O)[nH]c2nc([nH]c2c1=O)-c1cnn(CC#Cc2ccc(cc2)C(F)(F)F)c1
50242132,CCCn1c2nc([nH]c2c(=O)n(CCC)c1=O)-c1cnn(CC#C)c1
50242133,CCCn1c(=O)[nH]c2nc([nH]c2c1=O)-c1cnn(CC#Cc2cccc(F)c2)c1
50242134,CCCn1c2nc([nH]c2c(=O)n(CCC)c1=O)-c1cnn(CC#Cc2ccc(cc2)C(=O)OCC)c1
50242136,CCCn1c2nc([nH]c2c(=O)n(CCC)c1=O)-c1cnn(CC#Cc2ccc(cc2)C(O)=O)c1
50242141,O=C1N(CCc2ccccc2)S(=O)(=O)c2ccccc12
50242142,OC(=O)c1ccccc1S(=O)(=O)NCc1ccccc1
50242143,OC(=O)c1ccccc1S(=O)(=O)NCc1ccc(Br)cc1
50242144,CCCCNS(=O)(=O)c1ccccc1C(O)=O
50242145,CCCCCNS(=O)(=O)c1ccccc1C(O)=O
50242146,O=C1N(Cc2ccccc2)S(=O)(=O)c2ccccc12
50242147,CCCN1C(=O)c2ccccc2S1(=O)=O
50242148,CCCCN1C(=O)c2ccccc2S1(=O)=O
50242149,CC#CCN1C(=O)c2ccccc2S1(=O)=O
50242150,CCCNS(=O)(=O)c1ccccc1C(O)=O
50242151,CC#CCNS(=O)(=O)c1ccccc1C(O)=O
50242152,CCN1C(=O)c2ccccc2S1(=O)=O
50242153,CCCCCN1C(=O)c2ccccc2S1(=O)=O
50242173,O[C@H]1[C@H](Oc2cc3oc(cc(=O)c3c(O)c2O)-c2ccccc2)O[C@@H]([C@@H](O)[C@@H]1O)C(O)=O
50242259,CC(C)C(=O)[C@]12C(=O)C(CC=C(C)C)C(=O)[C@@](CC=C(C)C)(C[C@H](CC=C(C)C)[C@@]1(C)CCC=C(C)C)C2=O
50242262,OC1O[C@@H]2COC(=O)c3cc(O)c(O)c(O)c3-c3c(O)c(O)c(O)cc3C(=O)O[C@H]2[C@@H]2OC(=O)c3cc(O)c(O)c(O)c3-c3c(O)c(O)c(O)cc3C(=O)O[C@@H]12
50242268,C[C@H]1N[C@@H](CO)[C@H](O)[C@H]1O
50242271,OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO
50242272,C[C@H]1O[C@H](OC[C@H]2NC[C@@H](O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H](O)[C@@H]1O
50242283,COC(=O)c1ccc(O)c(O)c1
50242284,O[C@H]1[C@H](Oc2cc3oc(cc(=O)c3c(O)c2O)-c2ccc(O)cc2)O[C@@H]([C@@H](O)[C@@H]1O)C(O)=O
50242287,COC(=O)[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2
50242311,NC(N)=NCCC[C@H](NC(=O)[C@@H](S)Cc1ccccc1)C(O)=O
50242333,CSCC[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@@H](S)Cc1ccccc1)[C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(O)=O
50242334,CSCC[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](S)Cc1ccccc1)[C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(O)=O
50242335,CSCC[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](S)Cc1ccccc1)[C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(O)=O
50242336,CSCC[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](S)Cc1ccccc1)C(C)C)[C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(O)=O
50242337,CSCC[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](S)Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(O)=O
50242338,CSCC[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](S)Cc1ccccc1)[C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(O)=O
50242339,CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](S)Cc1ccccc1)[C@@H](C)O)C(O)=O
50242359,CN1Cc2cc(NC(=O)OCCc3c(C)cc(cc3C)[C@@H](Nc3ccc4cc[nH]c(=O)c4c3)C1=O)ccc2S(=O)(=O)C1CC1
50242360,CCc1cc2ccc1CCOC(=O)Nc1ccc(c(CN(C)C(=O)[C@@H]2Nc2cccc(c2)C(N)=O)c1)S(=O)(=O)C(C)C
50242361,CCS(=O)(=O)c1ccc2NC(=O)OCCc3ccc(cc3)[C@@H](Nc3ccc4cc[nH]c(=O)c4c3)C(=O)N(C)Cc1c2
50242362,CCOC(=O)C[C@H]1NC(=O)[C@H](Nc2ccc3cc[nH]c(=O)c3c2)c2cc(C)c(CCOC(=O)Nc3cccc1c3)c(C)c2
50242363,Cc1cc2cc(C)c1CCOC(=O)Nc1cccc(c1)[C@@H](CC(O)=O)NC(=O)[C@@H]2Nc1ccc2cc[nH]c(=O)c2c1
50242364,CCc1cc2ccc1CCOC(=O)Nc1ccc(SC(C)C)c(CN(C)C(=O)[C@@H]2Nc2cccc(c2)C(N)=O)c1
50242365,CN1Cc2cccc(NC(=O)OCCc3c(C)cc(cc3C)C(Nc3ccc4cc[nH]c(=O)c4c3)C1=O)c2
50242366,CC(C)S(=O)(=O)c1ccc2NC(=O)OCCc3ccc(cc3)[C@@H](Nc3cccc(c3)C(N)=O)C(=O)N(C)Cc1c2
50242367,CCc1cc2ccc1CCOC(=O)Nc1cccc(CNC(=O)C2Nc2cccc(c2)C(N)=O)c1
50242368,Cc1cc2cc(C)c1CCOC(=O)Nc1cccc(c1)[C@H]1CCCN1C(=O)[C@@H]2Nc1ccc2cc[nH]c(=O)c2c1
50242369,CCc1cc2cc(CC)c1CCOC(=O)Nc1cccc(CNC(=O)C2Nc2cccc(c2)C(N)=O)c1
50242370,NC(=O)c1cccc(NC2c3ccc(CCOC(=O)Nc4cccc(CNC2=O)c4)cc3)c1
50242377,CC(C)=CCOc1c2ccoc2cc2oc(=O)ccc12
50242403,CC(C)c1cc(Cc2c(C)cc(OCP(O)(O)=O)cc2C)ccc1O
50242404,CC(C)c1cc(Cc2c(C)cc(OCP3(=O)OCC[C@H](O3)c3cccc(Cl)c3)cc2C)ccc1O
50242419,C[C@@H]1OC(O)[C@@H](O)[C@H](O)[C@@H]1O
50242512,Cc1ccc(CNc2nc(N)nc3[nH]c4cc(C)c(O)cc4c23)cc1
50242520,COc1ccc(CNc2nc(N)nc3[nH]c4ccc(O)cc4c23)cc1
50242521,COc1ccc(CNc2nc(N)nc3[nH]c4cc(C)c(O)cc4c23)cc1
50242522,Nc1nc(NCc2ccc(Cl)cc2)c2c(n1)[nH]c1ccc(O)cc21
50242523,COc1cccc(CNc2nc(N)nc3[nH]c4ccc(O)cc4c23)c1
50242524,COc1ccccc1CNc1nc(N)nc2[nH]c3ccc(O)cc3c12
50242525,COc1ccccc1CNc1nc(N)nc2[nH]c3cc(C)c(O)cc3c12
50242526,Cc1cc2[nH]c3nc(N)nc(NCc4cccc(Cl)c4)c3c2cc1O
50242527,COc1ccc(CNc2nc(N)nc3[nH]c4ccc(O)cc4c23)cc1OC
50242528,Nc1nc(NCCc2ccccc2)c2c(n1)[nH]c1ccc(O)cc21
50242534,C[C@@H](Nc1nc(N)nc2[nH]c3ccc(O)cc3c12)c1ccccc1
50242535,C[C@H](Nc1nc(N)nc2[nH]c3ccc(O)cc3c12)c1ccccc1
50242536,Nc1nc(NCc2ccccc2)c2c(n1)[nH]c1ccc(O)cc21
50242540,Cc1cc2[nH]c3nc(N)nc(NCc4ccccc4)c3c2cc1O
50242541,COc1cc2[nH]c3nc(N)nc(NCc4ccccc4)c3c2cc1O
50242542,Nc1nc(NCc2ccccc2)c2c(n1)[nH]c1cc(Br)c(O)cc21
50242543,Nc1nc(NCc2ccccc2)c2c(n1)[nH]c1cc(Cl)c(O)cc21
50242544,Cc1ccc(CNc2nc(N)nc3[nH]c4ccc(O)cc4c23)cc1
50242545,Cc1cc2[nH]c3nc(N)nc(NCc4ccc(Cl)cc4)c3c2cc1O
50242550,Nc1nc(NCc2cccc(Cl)c2)c2c(n1)[nH]c1ccc(O)cc21
50242582,Clc1ccc(cc1)C(N1CCN(CC1)C(=O)NC1CCCCC1)c1ccc(Cl)cc1Cl
50242664,COc1ccc(cc1)C(=O)Nc1nc(nc2n(Cc3ccccc3)nnc12)-c1ccccc1
50242666,CC(C)(C)c1ccc(CCCN2CCCCC2)cc1
50242667,C(CN1CCOCC1)Cc1ccccc1
50242668,C[C@@H]1CN(CCCc2ccc(cc2)C(C)(C)C)C[C@@H](C)O1
50242669,CC1CN(CCCc2ccc(cc2)C(C)(C)C)CC(C)O1
50242670,CC(C)(C)c1ccc(CCCN2CCOCC2)cc1
50242671,CC1CCN(CCCc2ccc(cc2)C(C)(C)C)CC1
50242672,Oc1cccc(c1)C1CC2CCC(C1)N2CCCc1ccccc1
50242673,Oc1cccc(c1)C1C[C@H]2CC[C@H](C1)N2CCCc1ccccc1
50242676,NC(=O)c1cccc(c1)C1C[C@H]2CC[C@H](C1)N2CCCc1ccccc1
50242677,Oc1cccc(c1)C1C[C@H]2CC[C@H](C1)N2CCCCN1C(=O)c2ccccc2C1=O
50242678,NC(=O)c1cccc(c1)C1C[C@H]2CC[C@H](C1)N2CCCOc1ccccc1
50242679,CCCCCCCN1[C@@H]2CC[C@@H]1CC(C2)c1cccc(O)c1
50242680,CCCCCCCN1[C@@H]2CC[C@@H]1CC(C2)c1cccc(c1)C(N)=O
50242681,Oc1cccc(c1)C1C[C@H]2CC[C@H](C1)N2Cc1c(F)cccc1F
50242682,NC(=O)c1cccc(c1)C1C[C@H]2CC[C@H](C1)N2Cc1c(F)cccc1F
50242683,CC(C)(C)c1ccc(CN2[C@@H]3CC[C@@H]2CC(C3)c2cccc(O)c2)cc1
50242684,CC(C)(C)c1ccc(CN2[C@@H]3CC[C@@H]2CC(C3)c2cccc(c2)C(N)=O)cc1
50242685,NC(=O)c1cccc(c1)C1C[C@H]2CC[C@H](C1)N2CCCCN1C(=O)c2ccccc2C1=O
50242686,Oc1cccc(c1)C1C[C@H]2CC[C@H](C1)N2CC(=O)C1CCCCC1
50242687,NC(=O)c1cccc(c1)C1C[C@H]2CC[C@H](C1)N2CC(=O)C1CCCCC1
50242688,OC(CN1[C@@H]2CC[C@@H]1CC(C2)c1cccc(O)c1)Cc1ccccc1
50242689,NC(=O)c1cccc(c1)C1C[C@H]2CC[C@H](C1)N2CC(O)Cc1ccccc1
50242690,Oc1cccc(c1)C1C[C@H]2CC[C@H](C1)N2CCCOc1ccccc1
50242818,OC1CC(O)C(O)C(O)CS(=O)CC(O)C(O)C(O)C(O)C1
50242831,CCNC(=O)N(C)CC1(CC1)c1ccc(cc1)N1CCc2c(nn(c2C1=O)-c1ccc(OC)cc1)C(F)(F)F
50242832,CNCc1ccccc1-c1ccc(cc1)N1CCc2c(nn(c2C1=O)-c1ccc(OC)cc1)C(F)(F)F
50242833,COc1ccc(cc1)-n1nc(c2CCN(C(=O)c12)c1ccc(cc1)-c1ccccc1CNC(C)C)C(F)(F)F
50242837,CC(=O)Nc1ccc(cc1)S(=O)(=O)Nc1ccccc1C(=O)c1ccccc1F
50242838,CC(=O)Nc1ccc(cc1)S(=O)(=O)Nc1ccccc1C(=O)c1cccc(F)c1
50242839,CC(=O)Nc1ccc(cc1)S(=O)(=O)Nc1ccccc1C(=O)c1ccc(F)cc1
50242840,CC(=O)Nc1ccc(cc1)S(=O)(=O)Nc1ccccc1C(=O)c1ccccc1Cl
50242841,CC(=O)Nc1ccc(cc1)S(=O)(=O)Nc1ccccc1C(=O)c1cccc(Cl)c1
50242842,CC(C)NC(=O)N1C[C@@H]2CC=C([C@@H]2C1)c1ccc(CCN2CCCC2)cc1
50242843,O=C(NC1CCCC1)N1C[C@@H]2CC=C([C@@H]2C1)c1ccc(CCN2CCCC2)cc1
50242844,CN(C)C(=O)N1C[C@@H]2CC=C([C@@H]2C1)c1ccc(CCN2CCCC2)cc1
50242845,O=C(N1C[C@@H]2CC=C([C@@H]2C1)c1ccc(CCN2CCCC2)cc1)N1CCOCC1
50242846,CS(=O)(=O)N1C[C@@H]2CC=C([C@@H]2C1)c1ccc(CCN2CCCC2)cc1
50242856,Oc1ccc(C[C@H]2NCCc3cc(O)c(O)cc23)cc1
50242861,CC[C@H](C)[C@H](NC(=O)c1cc(Cc2ccc(O)cc2)cc(NC(=O)[C@@H](N)C(C)C)c1)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(O)=O
50242862,CC(C)[C@H](N)C(=O)Nc1cc(Cc2ccc(O)cc2)cc(c1)C(=O)N1CCC[C@H]1C(=O)NCc1ccccc1C(O)=O
50242863,CC(C)[C@H](N)C(=O)Nc1cc(Cc2ccc(O)cc2)cc(c1)C(=O)N1CCC[C@H]1C(=O)NCc1ccccc1CC(O)=O
50242864,CCCC[C@H](N)C(=O)Nc1cc(Cc2ccc(O)cc2)cc(c1)C(=O)N1CCC[C@H]1C(=O)NCc1ccccc1C(O)=O
50242865,CCCC[C@H](N)C(=O)Nc1cc(Cc2ccc(O)cc2)cc(c1)C(=O)N1CCC[C@H]1C(=O)NCc1ccccc1CC(O)=O
50242866,CCCC[C@H](N)C(=O)Nc1cc(Cc2ccc(O)cc2)cc(c1)C(=O)N[C@@H](CC(C)C)C(=O)NCc1ccccc1C(O)=O
50242867,CCCC[C@H](N)C(=O)Nc1cc(Cc2ccc(O)cc2)cc(c1)C(=O)N[C@@H](CC(C)C)C(=O)NCc1ccccc1CC(O)=O
50242868,CC[C@@H](C)[C@H](NC(=O)c1cc(Cc2ccc(O)cc2)cc(NC(=O)[C@@H](N)C(C)C)c1)C(=O)NCc1ccccc1C(O)=O
50242869,CC[C@@H](C)[C@H](NC(=O)c1cc(Cc2ccc(O)cc2)cc(NC(=O)[C@@H](N)C(C)C)c1)C(=O)NCc1ccccc1CC(O)=O
50242870,CCCC[C@H](N)C(=O)Nc1cc(Cc2ccc(O)cc2)cc(c1)C(=O)N[C@@H]([C@H](C)CC)C(=O)NCc1ccccc1C(O)=O
50242871,CCCC[C@H](N)C(=O)Nc1cc(Cc2ccc(O)cc2)cc(c1)C(=O)N[C@@H]([C@H](C)CC)C(=O)NCc1ccccc1CC(O)=O
50242872,CC[C@@H](C)[C@H](NC(=O)c1cc(N)cc(Cc2ccc(O)cc2)c1)C(=O)NCc1ccccc1CC(O)=O
50242873,Cc1cnc2CCN(CCn3ncc4c3nc(N)n3nc(nc43)-c3ccco3)Cc2c1
50242874,Nc1nc2n(CCN3CCc4ncc(cc4C3)C3CC3)ncc2c2nc(nn12)-c1ccco1
50242875,Nc1nc2n(CCN3CCc4ncc(Br)cc4C3)ncc2c2nc(nn12)-c1ccco1
50242876,COCCOc1cnc2CCN(CCn3ncc4c3nc(N)n3nc(nc43)-c3ccco3)Cc2c1
50242898,CN1C2CCC1[C@H]([C@H](C2)c1ccc(Cl)cc1)c1cc(no1)-c1ccc(F)cc1
50242899,CN1C2CCC1[C@H]([C@H](C2)c1ccc(C)cc1)c1cc(no1)-c1ccc(F)cc1
50242900,CN1C2CCC1[C@H]([C@H](C2)c1ccc(Cl)cc1)c1cc(no1)-c1ccc(Cl)cc1
50242901,CN1C2CCC1[C@H]([C@H](C2)c1ccc(C)cc1)c1cc(no1)-c1ccc(Cl)cc1
50242902,CN1C2CCC1[C@H]([C@H](C2)c1ccc(Cl)cc1)c1onc(C)c1-c1ccc(F)cc1
50242903,CN1C2CCC1[C@H]([C@H](C2)c1ccc(C)cc1)c1onc(C)c1-c1ccc(F)cc1
50242904,CN1C2CCC1[C@H]([C@H](C2)c1ccc(Cl)cc1)c1onc(C)c1-c1ccc(Cl)cc1
50242913,CC(=O)Nc1ccc(cc1)S(=O)(=O)Nc1ccccc1C(=O)c1ccc(Cl)cc1
50242917,CC(C)S(=O)(=O)N1C[C@@H]2CC=C([C@@H]2C1)c1ccc(CCN2CCCC2)cc1
50242921,COc1ccc(cc1)C(CN1CCNCC1)C1(O)CCCCC1
50242922,COc1cccc(c1)C(CN1CCN(C)CC1)C1(O)CCCCC1
50242923,COc1cccc(c1)C(CN1CCNCC1)C1(O)CCCCC1
50242925,CN1CCN(CC(c2cccc(OC(F)(F)F)c2)C2(O)CCCCC2)CC1
50242926,CN1CCN(C[C@@H](c2cccc(OC(F)(F)F)c2)C2(O)CCCCC2)CC1
50242927,CN1CCN(C[C@H](c2cccc(OC(F)(F)F)c2)C2(O)CCCCC2)CC1
50242935,COCCOc1cccc2CN(CCn3ncc4c3nc(N)n3nc(nc43)-c3ccco3)Cc12
50242936,COc1ccc2CN(CCn3ncc4c3nc(N)n3nc(nc43)-c3ccco3)Cc2c1
50242937,Nc1nc2n(CCN3CCc4ccccc4C3)ncc2c2nc(nn12)-c1ccco1
50242938,CC(C)[C@H](N)C(=O)Nc1cc(Cc2ccc(O)cc2)cc(c1)C(=O)NCc1ccccc1CC(O)=O
50242939,Nc1nc2n(CCN3CCc4ncncc4C3)ncc2c2nc(nn12)-c1ccco1
50242940,Nc1nc2n(CCN3CCc4nc(ccc4C3)C(F)(F)F)ncc2c2nc(nn12)-c1ccco1
50242941,Nc1nc2n(CCN3CCc4ncc(cc4C3)-c3ccccc3)ncc2c2nc(nn12)-c1ccco1
50242959,COc1cc(ccc1O)[C@H]1O[C@H]([C@@H](C)[C@@H]1C)c1ccc(O)c(OC)c1
50242961,COc1cc(cc2OCOc12)[C@H]1Oc2c(cc(\C=C\C)cc2OC)[C@@H]1C
50242962,COc1cc(ccc1O)[C@@H](O)[C@@H](C)Oc1c(OC)cc(\C=C\CO)cc1OC
50242963,COc1cc(CC=C)cc(OC)c1O
50242964,COc1c(O)cc(CC=C)cc1O
50242967,COc1cc(ccc1O)[C@@H](O)[C@H](C)Oc1c(OC)cc(CC=C)cc1OC
50242976,COc1ccc2nc3cc(Cl)ccc3c(Cc3cc(CN4CCCC4)c(O)c(CN4CCCC4)c3)c2n1
50242984,CN1C2CCC1[C@H]([C@H](C2)c1ccc(Cl)cc1)c1cc(no1)-c1ccc(C)cc1
50242985,CN1C2CCC1[C@H]([C@H](C2)c1ccc(C)cc1)c1cc(no1)-c1ccc(C)cc1
50242986,COc1ccc(cc1)-c1cc(on1)[C@@H]1C2CCC(C[C@@H]1c1ccc(Cl)cc1)N2C
50242987,COc1ccc(cc1)-c1cc(on1)[C@@H]1C2CCC(C[C@@H]1c1ccc(C)cc1)N2C
50242988,CN1C2CCC1[C@H]([C@H](C2)c1ccc(C)cc1)c1onc(C)c1-c1ccc(Cl)cc1
50242989,CN1C2CCC1[C@H]([C@H](C2)c1ccc(Cl)cc1)c1onc(C)c1-c1ccc(C)cc1
50242990,CN1C2CCC1[C@H]([C@H](C2)c1ccc(C)cc1)c1onc(C)c1-c1ccc(C)cc1
50242991,COc1ccc(cc1)-c1c(C)noc1[C@@H]1C2CCC(C[C@@H]1c1ccc(Cl)cc1)N2C
50243005,CCN(CC)C(=O)Cc1c(nc2ccc(Cl)cn12)-c1ccc(OCCF)cc1
50243006,CCN(CC)C(=O)Cc1c(nc2ccc(Cl)cn12)-c1ccc(OCCCF)cc1
50243007,CCN(CC)C(=O)Cc1c(nn2c(C)cc(C)nc12)-c1ccc(OCCF)cc1
50243008,CCN(CC)C(=O)Cc1c(nn2c(C)cc(C)nc12)-c1ccc(OCCCF)cc1
50243009,CN1CCN(CC(c2ccc(F)cc2)C2(O)CCCCC2)CC1
50243010,OC1(CCCCC1)C(CN1CCNCC1)c1ccc(F)cc1
50243011,CN1CCN(CC(c2cccc(F)c2)C2(O)CCCCC2)CC1
50243012,OC1(CCCCC1)C(CN1CCNCC1)c1cccc(F)c1
50243013,OC1(CCCCC1)C(CN1CCNCC1)c1cccc(OC(F)(F)F)c1
50243014,OC1(CCCCC1)[C@@H](CN1CCNCC1)c1cccc(OC(F)(F)F)c1
50243015,OC1(CCCCC1)[C@H](CN1CCNCC1)c1cccc(OC(F)(F)F)c1
50243016,CN1CCN(CC(c2cccc(c2)C(F)(F)F)C2(O)CCCCC2)CC1
50243017,OC1(CCCCC1)C(CN1CCNCC1)c1cccc(c1)C(F)(F)F
50243025,COc1cc2CC(C)N(CCn3ncc4c3nc(N)n3nc(nc43)-c3ccco3)Cc2cc1OC
50243026,COc1cc2CCN(CCn3ncc4c3nc(N)n3nc(nc43)-c3ccco3)C(Cc3ccccc3)c2cc1OC
50243027,COCCOc1cccc2CCN(CCn3ncc4c3nc(N)n3nc(nc43)-c3ccco3)Cc12
50243028,COc1ccc2CN(CCn3ncc4c3nc(N)n3nc(nc43)-c3ccco3)CCc2c1
50243029,COc1ccc2CCN(CCn3ncc4c3nc(N)n3nc(nc43)-c3ccco3)Cc2c1
50243034,O=C1CCC23\C=C\C(=O)NCCCCNCCCNC(=O)\C=C\c4ccc(OC2C1)c3c4
50243038,COc1ccc2CN(C[C@]3(NC(=O)NC3=O)c3cc4cnccc4o3)C(=O)c2c1
50243039,COc1ccc2CN(C[C@]3(NC(=O)NC3=O)c3cc4ccccc4o3)C(=O)c2c1
50243040,COc1ccc2CN(C[C@]3(NC(=O)NC3=O)c3cc4ncccc4o3)C(=O)c2c1
50243041,COc1ccc2CN(C[C@]3(NC(=O)NC3=O)c3cc4cncnc4o3)C(=O)c2c1
50243042,COc1ccc2CN(C[C@]3(NC(=O)NC3=O)c3cc4ncccc4[nH]3)C(=O)c2c1
50243043,COc1ccc2CN(C[C@]3(NC(=O)NC3=O)c3cn4ccccc4n3)C(=O)c2c1
50243044,COc1ccc2CN(C[C@]3(NC(=O)NC3=O)c3cn4ccsc4n3)C(=O)c2c1
50243045,COc1ccc2CN(C[C@]3(NC(=O)NC3=O)c3cc4c(O)nccc4o3)C(=O)c2c1
50243055,COc1ccc2CN(C[C@]3(NC(=O)NC3=O)c3cc4c(nccc4o3)N3CCNCC3)C(=O)c2c1
50243056,COc1ccc2CN(C[C@]3(NC(=O)NC3=O)c3cc4c(nccc4o3)-c3cn[nH]c3)C(=O)c2c1
50243057,COc1ccc2CN(C[C@]3(NC(=O)NC3=O)c3cc4c(nccc4o3)C(F)(F)F)C(=O)c2c1
50243058,COc1ccc2CN(C[C@]3(NC(=O)NC3=O)c3cc4cnc(cc4o3)N3CCNC3=O)C(=O)c2c1
50243059,COc1ccc2CN(C[C@]3(NC(=O)NC3=O)c3cc4cnc(cc4o3)C(F)(F)F)C(=O)c2c1
50243060,COc1ccc2CN(C[C@]3(NC(=O)NC3=O)c3cc4cncc(C)c4o3)C(=O)c2c1
50243065,CC(=O)Nc1ccc(cc1)S(=O)(=O)Nc1ccccc1C(=O)c1ccc(F)cc1F
50243066,CC(=O)Nc1ccc(cc1)S(=O)(=O)Nc1ccccc1C(=O)c1ccc(F)c(F)c1
50243067,CC(=O)Nc1ccc(cc1)S(=O)(=O)Nc1ccccc1C(=O)c1cccc(F)c1F
50243068,CC(=O)Nc1ccc(cc1)S(=O)(=O)Nc1ccccc1C(=O)c1ccccn1
50243069,CC(=O)Nc1ccc(cc1)S(=O)(=O)Nc1ccccc1C(=O)c1cccnc1
50243070,O=S(=O)(Cc1ccccc1)N1C[C@@H]2CC=C([C@@H]2C1)c1ccc(CCN2CCCC2)cc1
50243071,O=S(=O)(N1C[C@@H]2CC=C([C@@H]2C1)c1ccc(CCN2CCCC2)cc1)c1ccccc1
50243072,O=C(N1C[C@@H]2CC=C([C@@H]2C1)c1ccc(CCN2CCCC2)cc1)c1cccnc1
50243073,O=C(Cc1ccccc1)N1C[C@@H]2CC=C([C@@H]2C1)c1ccc(CCN2CCCC2)cc1
50243084,COc1ccc2CN(C[C@]3(NC(=O)NC3=O)c3cc4cnc(C)cc4o3)C(=O)c2c1F
50243085,Nc1cc(Cc2ccc(O)cc2)cc(c1)C(=O)NCc1ccccc1CC(O)=O
50243086,CC[C@@H](C)[C@H](NC(=O)c1cc(Cc2ccc(O)cc2)cc(NC(=O)[C@@H](N)C(C)C)c1)C(O)=O
50243087,COc1ccc2CN(C[C@]3(NC(=O)NC3=O)c3cc4cncc(N)c4o3)C(=O)c2c1
50243088,COc1ccc2CN(C[C@]3(NC(=O)NC3=O)c3cc4nc(N)ccc4o3)C(=O)c2c1
50243090,COc1ccc2CN(C[C@]3(NC(=O)NC3=O)c3cc4nc(ccc4o3)-c3cn[nH]c3)C(=O)c2c1
50243091,COc1ccc2CN(C[C@]3(NC(=O)NC3=O)c3cc4nc(ccc4o3)N3CCNC(=O)C3)C(=O)c2c1F
50243092,COc1ccc2CN(C[C@]3(NC(=O)NC3=O)c3cc4nc(ccc4o3)N(C3CCNCC3)c3cn[nH]c3)C(=O)c2c1
50243093,COc1ccc2CN(C[C@]3(NC(=O)NC3=O)c3cc4nc(ccc4o3)N(C3CCN(C)CC3)c3cn[nH]c3)C(=O)c2c1
50243094,COc1ccc2CN(C[C@]3(NC(=O)NC3=O)c3cc4nc(N5CC(=O)NC5=O)c(F)cc4o3)C(=O)c2c1F
50243095,COc1ccc2CN(C[C@]3(NC(=O)NC3=O)c3cc4c(C)nc(C)cc4o3)C(=O)c2c1
50243096,COc1ccc2CN(C[C@]3(NC(=O)NC3=O)c3cc4c(nccc4o3)C#N)C(=O)c2c1
50243097,COc1ccc2CN(C[C@]3(NC(=O)NC3=O)c3cc4cnc(C)cc4o3)C(=O)c2c1
50243104,COc1ccc2CN(C[C@]3(NC(=O)NC3=O)c3cc4cncc(F)c4o3)C(=O)c2c1
50243108,c1ccc(cc1)C#Cc1cncnc1
50243114,CC(=O)Nc1ccc(cc1)S(=O)(=O)Nc1ccccc1C(=O)c1ccncc1
50243115,CC(=O)Nc1ccc(cc1)S(=O)(=O)Nc1ccccc1C(=O)c1ccc(F)cn1
50243116,CC(=O)Nc1ccc(cc1)S(=O)(=O)Nc1ccccc1C(=O)c1ccc(F)nc1
50243117,COC(=O)Nc1ccc(cc1)S(=O)(=O)Nc1ccccc1C(=O)c1ccccc1
